cik,cmpy,CompanyName,year,total_downloads,htm_downloads,txt_downloads,xbrl_downloads,other_downloads,unique_filings_accessed
1173514,HYSTERYALEMATERIALSHANDLING,"Hyster-Yale Materials Handling, Inc.",2011,18,14,4,0,0,10
1173514,HYSTERYALEMATERIALSHANDLING,"Hyster-Yale Materials Handling, Inc.",2012,3305,2956,137,162,50,103
1173514,HYSTERYALEMATERIALSHANDLING,"Hyster-Yale Materials Handling, Inc.",2013,4068,3189,499,319,61,261
1173514,HYSTERYALEMATERIALSHANDLING,"Hyster-Yale Materials Handling, Inc.",2014,3737,3016,269,382,70,307
1173514,HYSTERYALEMATERIALSHANDLING,"Hyster-Yale Materials Handling, Inc.",2015,4155,3207,474,411,63,335
1176334,,,2003,427,31,384,12,0,45
1176334,,,2004,879,538,313,28,0,79
1176334,,,2005,487,343,121,23,0,85
1176334,,,2006,627,478,72,75,2,96
1176334,,,2007,1317,991,157,165,4,180
1176334,,,2008,2390,1848,210,332,0,205
1176334,,,2009,2643,2244,159,236,4,218
1176334,,,2010,5004,4671,171,141,21,242
1176334,,,2011,4957,4591,142,205,19,271
1176334,,,2012,4961,4423,252,229,57,255
1176334,,,2013,4523,3871,273,277,102,334
1176334,,,2014,7674,5709,1389,509,67,843
1176334,,,2015,4801,3763,596,380,62,383
1190723,,Tenaris S.A.,2003,467,200,238,0,29,67
1190723,,Tenaris S.A.,2004,559,246,294,0,19,83
1190723,,Tenaris S.A.,2005,322,163,152,0,7,55
1190723,,Tenaris S.A.,2006,660,322,332,0,6,55
1190723,,Tenaris S.A.,2007,897,434,444,0,19,75
1190723,,Tenaris S.A.,2008,917,743,138,15,21,68
1190723,,Tenaris S.A.,2009,1481,1269,177,19,16,102
1190723,,Tenaris S.A.,2010,1614,1417,146,1,50,118
1190723,,Tenaris S.A.,2011,2002,1767,129,0,106,132
1190723,,Tenaris S.A.,2012,2601,1736,749,13,103,239
1190723,,Tenaris S.A.,2013,2804,2352,346,22,84,196
1190723,,Tenaris S.A.,2014,2810,2438,288,11,73,207
1190723,,Tenaris S.A.,2015,3221,2935,200,2,84,180
1206264,,"Tempur Sealy International, Inc.",2003,927,625,233,41,28,42
1206264,,"Tempur Sealy International, Inc.",2004,2398,1798,282,290,28,132
1206264,,"Tempur Sealy International, Inc.",2005,1914,1087,240,574,13,180
1206264,,"Tempur Sealy International, Inc.",2006,1316,877,133,304,2,189
1206264,,"Tempur Sealy International, Inc.",2007,1890,1509,117,262,2,208
1206264,,"Tempur Sealy International, Inc.",2008,2702,2168,170,345,19,224
1206264,,"Tempur Sealy International, Inc.",2009,2672,2361,95,203,13,212
1206264,,"Tempur Sealy International, Inc.",2010,4354,3474,126,719,35,298
1206264,,"Tempur Sealy International, Inc.",2011,6621,5128,107,1260,126,291
1206264,,"Tempur Sealy International, Inc.",2012,11458,9779,322,1251,106,367
1206264,,"Tempur Sealy International, Inc.",2013,11958,10591,520,720,127,402
1206264,,"Tempur Sealy International, Inc.",2014,8908,7675,418,696,119,398
1206264,,"Tempur Sealy International, Inc.",2015,17097,14859,697,707,834,524
1216596,NORTEK,,2003,876,411,47,0,418,10
1216596,NORTEK,,2004,1980,909,217,0,854,38
1216596,NORTEK,,2005,1068,518,73,0,477,44
1216596,NORTEK,,2006,924,454,93,0,377,52
1216596,NORTEK,,2007,1729,784,85,0,860,52
1216596,NORTEK,,2008,2689,1236,140,0,1313,73
1216596,NORTEK,,2009,6369,3185,218,0,2966,102
1216596,NORTEK,,2010,5823,4163,122,0,1538,99
1216596,NORTEK,,2011,6640,5517,135,20,968,119
1216596,NORTEK,,2012,4390,3503,103,63,721,176
1216596,NORTEK,,2013,4267,3200,255,101,711,230
1216596,NORTEK,,2014,6245,5102,250,61,832,266
1216596,NORTEK,,2015,7012,5462,194,113,1243,301
1218320,WOODBRIDGE,,2003,369,223,139,5,2,12
1218320,WOODBRIDGE,,2004,2569,1387,884,250,48,56
1218320,WOODBRIDGE,,2005,980,646,259,75,0,85
1218320,WOODBRIDGE,,2006,1076,888,113,74,1,105
1218320,WOODBRIDGE,,2007,3028,2564,224,235,5,184
1218320,WOODBRIDGE,,2008,2363,2051,165,137,10,180
1218320,WOODBRIDGE,,2009,2318,2045,110,155,8,184
1218320,WOODBRIDGE,,2010,863,736,77,22,28,122
1218320,WOODBRIDGE,,2011,476,427,33,11,5,102
1218320,WOODBRIDGE,,2012,318,280,20,16,2,91
1218320,WOODBRIDGE,,2013,587,220,347,19,1,113
1218320,WOODBRIDGE,,2014,705,287,409,8,1,139
1218320,WOODBRIDGE,,2015,535,244,258,25,8,103
1219601,CROWN,"Crown Holdings, Inc.",2003,1737,1071,634,11,21,39
1219601,CROWN,"Crown Holdings, Inc.",2004,2760,1900,603,224,33,126
1219601,CROWN,"Crown Holdings, Inc.",2005,1763,1165,383,193,22,121
1219601,CROWN,"Crown Holdings, Inc.",2006,1304,1014,241,38,11,92
1219601,CROWN,"Crown Holdings, Inc.",2007,1444,1321,107,13,3,97
1219601,CROWN,"Crown Holdings, Inc.",2008,2126,1952,133,19,22,103
1219601,CROWN,"Crown Holdings, Inc.",2009,3697,3462,155,52,28,121
1219601,CROWN,"Crown Holdings, Inc.",2010,4099,3829,117,139,14,158
1219601,CROWN,"Crown Holdings, Inc.",2011,5059,4236,126,643,54,191
1219601,CROWN,"Crown Holdings, Inc.",2012,3861,3481,130,161,89,250
1219601,CROWN,"Crown Holdings, Inc.",2013,6025,5471,244,237,73,252
1219601,CROWN,"Crown Holdings, Inc.",2014,7503,6751,335,275,142,300
1219601,CROWN,"Crown Holdings, Inc.",2015,7932,7077,522,202,131,281
1227654,,"Compass Minerals International, Inc.",2003,838,563,155,119,1,40
1227654,,"Compass Minerals International, Inc.",2004,3650,2228,488,898,36,112
1227654,,"Compass Minerals International, Inc.",2005,1514,698,486,326,4,156
1227654,,"Compass Minerals International, Inc.",2006,612,380,156,72,4,126
1227654,,"Compass Minerals International, Inc.",2007,1347,917,274,155,1,176
1227654,,"Compass Minerals International, Inc.",2008,3055,2089,485,456,25,207
1227654,,"Compass Minerals International, Inc.",2009,3772,3174,270,315,13,208
1227654,,"Compass Minerals International, Inc.",2010,3091,2523,172,352,44,206
1227654,,"Compass Minerals International, Inc.",2011,2521,2004,99,375,43,224
1227654,,"Compass Minerals International, Inc.",2012,3325,2778,160,341,46,287
1227654,,"Compass Minerals International, Inc.",2013,4316,3050,331,890,45,359
1227654,,"Compass Minerals International, Inc.",2014,5392,4168,416,757,51,356
1227654,,"Compass Minerals International, Inc.",2015,6265,4925,497,696,147,300
1237941,HAYESLEMMERZINT,,2003,670,314,289,67,0,48
1237941,HAYESLEMMERZINT,,2004,1564,932,412,216,4,118
1237941,HAYESLEMMERZINT,,2005,1102,733,314,50,5,113
1237941,HAYESLEMMERZINT,,2006,1074,804,181,87,2,124
1237941,HAYESLEMMERZINT,,2007,2419,2003,221,190,5,170
1237941,HAYESLEMMERZINT,,2008,1758,1549,114,90,5,147
1237941,HAYESLEMMERZINT,,2009,3576,3133,313,125,5,178
1237941,HAYESLEMMERZINT,,2010,1329,1228,83,16,2,111
1237941,HAYESLEMMERZINT,,2011,877,802,56,18,1,91
1237941,HAYESLEMMERZINT,,2012,491,422,46,21,2,83
1237941,HAYESLEMMERZINT,,2013,913,465,410,29,9,141
1237941,HAYESLEMMERZINT,,2014,1102,588,497,8,9,161
1237941,HAYESLEMMERZINT,,2015,680,413,245,3,19,83
1243429,,ArcelorMittal S.A.,2003,133,0,50,0,83,9
1243429,,ArcelorMittal S.A.,2004,439,178,70,0,191,28
1243429,,ArcelorMittal S.A.,2005,101,12,41,0,48,20
1243429,,ArcelorMittal S.A.,2006,318,12,156,0,150,40
1243429,,ArcelorMittal S.A.,2007,498,297,112,17,72,50
1243429,,ArcelorMittal S.A.,2008,3457,3035,275,67,80,116
1243429,,ArcelorMittal S.A.,2009,8198,7718,414,22,44,174
1243429,,ArcelorMittal S.A.,2010,5025,4736,190,10,89,179
1243429,,ArcelorMittal S.A.,2011,6929,6634,189,3,103,215
1243429,,ArcelorMittal S.A.,2012,7200,6739,263,8,190,263
1243429,,ArcelorMittal S.A.,2013,11668,10755,771,3,139,320
1243429,,ArcelorMittal S.A.,2014,9133,8669,398,5,61,314
1243429,,ArcelorMittal S.A.,2015,11154,10764,330,5,55,304
1260221,TRANSDIGM,TransDigm Group Incorporated,2003,6,0,1,0,5,3
1260221,TRANSDIGM,TransDigm Group Incorporated,2004,11,0,4,0,7,3
1260221,TRANSDIGM,TransDigm Group Incorporated,2005,7,4,1,0,2,3
1260221,TRANSDIGM,TransDigm Group Incorporated,2006,901,696,87,117,1,69
1260221,TRANSDIGM,TransDigm Group Incorporated,2007,1574,1286,90,189,9,156
1260221,TRANSDIGM,TransDigm Group Incorporated,2008,2104,1635,71,395,3,266
1260221,TRANSDIGM,TransDigm Group Incorporated,2009,2820,2467,79,254,20,194
1260221,TRANSDIGM,TransDigm Group Incorporated,2010,4809,4326,117,304,62,193
1260221,TRANSDIGM,TransDigm Group Incorporated,2011,5531,4723,110,620,78,290
1260221,TRANSDIGM,TransDigm Group Incorporated,2012,6511,5551,204,687,69,413
1260221,TRANSDIGM,TransDigm Group Incorporated,2013,7574,6842,238,407,87,397
1260221,TRANSDIGM,TransDigm Group Incorporated,2014,9747,8101,348,1211,87,510
1260221,TRANSDIGM,TransDigm Group Incorporated,2015,15784,14517,424,729,114,477
1262823,WESTLAKECHEM,Westlake Corporation,2003,85,0,85,0,0,2
1262823,WESTLAKECHEM,Westlake Corporation,2004,1650,906,641,103,0,48
1262823,WESTLAKECHEM,Westlake Corporation,2005,795,517,134,139,5,74
1262823,WESTLAKECHEM,Westlake Corporation,2006,600,496,76,25,3,72
1262823,WESTLAKECHEM,Westlake Corporation,2007,928,767,102,53,6,106
1262823,WESTLAKECHEM,Westlake Corporation,2008,1409,1131,121,149,8,141
1262823,WESTLAKECHEM,Westlake Corporation,2009,1742,1476,59,203,4,202
1262823,WESTLAKECHEM,Westlake Corporation,2010,1868,1692,94,64,18,159
1262823,WESTLAKECHEM,Westlake Corporation,2011,4100,2108,53,1906,33,182
1262823,WESTLAKECHEM,Westlake Corporation,2012,5441,3361,139,1893,48,230
1262823,WESTLAKECHEM,Westlake Corporation,2013,6812,3534,209,2992,77,275
1262823,WESTLAKECHEM,Westlake Corporation,2014,7600,4778,179,2570,73,230
1262823,WESTLAKECHEM,Westlake Corporation,2015,4532,4028,274,171,59,253
1268984,REDDYICE,,2003,21,20,1,0,0,2
1268984,REDDYICE,,2004,1283,1257,26,0,0,14
1268984,REDDYICE,,2005,2389,2216,133,32,8,71
1268984,REDDYICE,,2006,661,596,40,21,4,67
1268984,REDDYICE,,2007,2789,2565,173,48,3,126
1268984,REDDYICE,,2008,4178,3740,190,234,14,208
1268984,REDDYICE,,2009,5206,4760,174,254,18,280
1268984,REDDYICE,,2010,5454,4970,156,294,34,270
1268984,REDDYICE,,2011,4106,3740,120,209,37,240
1268984,REDDYICE,,2012,3458,3223,94,118,23,217
1268984,REDDYICE,,2013,936,857,48,24,7,153
1268984,REDDYICE,,2014,996,917,27,47,5,173
1268984,REDDYICE,,2015,1073,1039,22,6,6,109
1271193,SUPERIORESSEX,,2003,77,77,0,0,0,1
1271193,SUPERIORESSEX,,2004,2569,2054,258,257,0,58
1271193,SUPERIORESSEX,,2005,1510,1150,243,117,0,104
1271193,SUPERIORESSEX,,2006,993,825,94,74,0,118
1271193,SUPERIORESSEX,,2007,1571,1303,166,102,0,164
1271193,SUPERIORESSEX,,2008,2582,2236,187,149,10,174
1271193,SUPERIORESSEX,,2009,1110,958,130,22,0,87
1271193,SUPERIORESSEX,,2010,905,833,54,17,1,86
1271193,SUPERIORESSEX,,2011,776,735,27,12,2,71
1271193,SUPERIORESSEX,,2012,461,416,33,10,2,83
1271193,SUPERIORESSEX,,2013,381,329,48,4,0,71
1271193,SUPERIORESSEX,,2014,540,409,91,38,2,144
1271193,SUPERIORESSEX,,2015,761,716,35,4,6,83
1274494,FIRSTSOLAR,"First Solar, Inc.",2004,2,0,1,0,1,1
1274494,FIRSTSOLAR,"First Solar, Inc.",2005,5,0,3,0,2,1
1274494,FIRSTSOLAR,"First Solar, Inc.",2006,3168,2439,556,117,56,35
1274494,FIRSTSOLAR,"First Solar, Inc.",2007,5506,4105,483,828,90,135
1274494,FIRSTSOLAR,"First Solar, Inc.",2008,8985,6407,717,1728,133,346
1274494,FIRSTSOLAR,"First Solar, Inc.",2009,15178,12373,623,1957,225,307
1274494,FIRSTSOLAR,"First Solar, Inc.",2010,18465,12612,474,5079,300,364
1274494,FIRSTSOLAR,"First Solar, Inc.",2011,20096,15527,415,3858,296,336
1274494,FIRSTSOLAR,"First Solar, Inc.",2012,15159,12845,519,1441,354,385
1274494,FIRSTSOLAR,"First Solar, Inc.",2013,18241,14641,954,2162,484,418
1274494,FIRSTSOLAR,"First Solar, Inc.",2014,15237,12734,727,1349,427,470
1274494,FIRSTSOLAR,"First Solar, Inc.",2015,14594,12363,866,974,391,439
1275283,REYNOLDSAMERICAN,,2004,3072,1926,648,487,11,111
1275283,REYNOLDSAMERICAN,,2005,2008,1487,387,132,2,122
1275283,REYNOLDSAMERICAN,,2006,2625,2230,296,96,3,123
1275283,REYNOLDSAMERICAN,,2007,3505,2975,345,164,21,147
1275283,REYNOLDSAMERICAN,,2008,4361,3547,401,394,19,203
1275283,REYNOLDSAMERICAN,,2009,6424,5440,311,628,45,220
1275283,REYNOLDSAMERICAN,,2010,6192,4906,226,999,61,214
1275283,REYNOLDSAMERICAN,,2011,6376,5344,153,804,75,238
1275283,REYNOLDSAMERICAN,,2012,17878,9740,4743,2609,786,1008
1275283,REYNOLDSAMERICAN,,2013,14445,8460,4808,867,310,491
1275283,REYNOLDSAMERICAN,,2014,27891,15680,10881,895,435,1158
1275283,REYNOLDSAMERICAN,,2015,23452,16404,5827,849,372,694
1276187,ENERGYTRANSFEREQUITY,,2004,8,4,1,3,0,2
1276187,ENERGYTRANSFEREQUITY,,2005,149,123,24,2,0,7
1276187,ENERGYTRANSFEREQUITY,,2006,830,722,71,37,0,52
1276187,ENERGYTRANSFEREQUITY,,2007,2425,2050,75,299,1,115
1276187,ENERGYTRANSFEREQUITY,,2008,3067,2214,99,748,6,138
1276187,ENERGYTRANSFEREQUITY,,2009,2548,2244,39,257,8,143
1276187,ENERGYTRANSFEREQUITY,,2010,3944,3614,41,280,9,175
1276187,ENERGYTRANSFEREQUITY,,2011,8678,8117,103,427,31,223
1276187,ENERGYTRANSFEREQUITY,,2012,5342,4915,149,222,56,243
1276187,ENERGYTRANSFEREQUITY,,2013,7720,6982,396,285,57,289
1276187,ENERGYTRANSFEREQUITY,,2014,9617,8569,503,461,84,353
1276187,ENERGYTRANSFEREQUITY,,2015,16697,13887,1267,1443,100,380
1282637,NEWMARKET,NewMarket Corporation,2004,419,315,66,34,4,23
1282637,NEWMARKET,NewMarket Corporation,2005,822,632,117,62,11,54
1282637,NEWMARKET,NewMarket Corporation,2006,837,693,109,35,0,74
1282637,NEWMARKET,NewMarket Corporation,2007,1574,1364,181,29,0,84
1282637,NEWMARKET,NewMarket Corporation,2008,1794,1409,195,175,15,117
1282637,NEWMARKET,NewMarket Corporation,2009,2975,2704,243,28,0,123
1282637,NEWMARKET,NewMarket Corporation,2010,3458,2997,177,250,34,152
1282637,NEWMARKET,NewMarket Corporation,2011,4218,3439,170,569,40,146
1282637,NEWMARKET,NewMarket Corporation,2012,4889,4434,187,203,65,194
1282637,NEWMARKET,NewMarket Corporation,2013,5050,4403,240,313,94,228
1282637,NEWMARKET,NewMarket Corporation,2014,5769,5206,259,215,89,243
1282637,NEWMARKET,NewMarket Corporation,2015,5465,4853,316,226,70,206
1285785,,The Mosaic Company,2004,1928,1627,177,105,19,63
1285785,,The Mosaic Company,2005,2441,1880,226,326,9,132
1285785,,The Mosaic Company,2006,1618,1387,159,71,1,134
1285785,,The Mosaic Company,2007,3142,2651,279,194,18,189
1285785,,The Mosaic Company,2008,5990,4989,526,421,54,275
1285785,,The Mosaic Company,2009,8136,7478,345,239,74,272
1285785,,The Mosaic Company,2010,7498,6760,275,373,90,251
1285785,,The Mosaic Company,2011,17760,16187,432,833,308,335
1285785,,The Mosaic Company,2012,10648,9497,413,472,266,378
1285785,,The Mosaic Company,2013,19452,15601,2235,1220,396,490
1285785,,The Mosaic Company,2014,19416,15034,3267,803,312,538
1285785,,The Mosaic Company,2015,19192,15444,3049,469,230,524
1287213,DOUGLASDYNAMICS,"Douglas Dynamics, Inc.",2004,9,0,1,0,8,2
1287213,DOUGLASDYNAMICS,"Douglas Dynamics, Inc.",2005,7,0,3,0,4,2
1287213,DOUGLASDYNAMICS,"Douglas Dynamics, Inc.",2006,8,0,4,0,4,1
1287213,DOUGLASDYNAMICS,"Douglas Dynamics, Inc.",2007,12,0,6,0,6,2
1287213,DOUGLASDYNAMICS,"Douglas Dynamics, Inc.",2008,18,0,11,0,7,2
1287213,DOUGLASDYNAMICS,"Douglas Dynamics, Inc.",2009,7,0,1,0,6,2
1287213,DOUGLASDYNAMICS,"Douglas Dynamics, Inc.",2010,4002,3665,115,180,42,90
1287213,DOUGLASDYNAMICS,"Douglas Dynamics, Inc.",2011,3833,3383,75,347,28,139
1287213,DOUGLASDYNAMICS,"Douglas Dynamics, Inc.",2012,2297,2123,27,134,13,138
1287213,DOUGLASDYNAMICS,"Douglas Dynamics, Inc.",2013,2001,1686,85,198,32,158
1287213,DOUGLASDYNAMICS,"Douglas Dynamics, Inc.",2014,3083,2669,106,273,35,163
1287213,DOUGLASDYNAMICS,"Douglas Dynamics, Inc.",2015,3597,3141,82,301,73,187
1289308,ENERSYS,EnerSys,2004,1687,1434,139,99,15,35
1289308,ENERSYS,EnerSys,2005,802,686,45,62,9,62
1289308,ENERSYS,EnerSys,2006,840,704,61,68,7,91
1289308,ENERSYS,EnerSys,2007,1564,1083,135,339,7,199
1289308,ENERSYS,EnerSys,2008,2616,2112,135,362,7,198
1289308,ENERSYS,EnerSys,2009,2873,2508,112,229,24,232
1289308,ENERSYS,EnerSys,2010,3464,2987,85,346,46,226
1289308,ENERSYS,EnerSys,2011,4921,4434,79,309,99,185
1289308,ENERSYS,EnerSys,2012,3546,3083,86,305,72,281
1289308,ENERSYS,EnerSys,2013,6045,5435,200,350,60,308
1289308,ENERSYS,EnerSys,2014,8268,7344,277,565,82,362
1289308,ENERSYS,EnerSys,2015,10269,9130,691,342,106,350
1290900,,"Commercial Vehicle Group, Inc.",2004,934,620,230,84,0,42
1290900,,"Commercial Vehicle Group, Inc.",2005,1603,1084,295,224,0,97
1290900,,"Commercial Vehicle Group, Inc.",2006,947,717,134,96,0,86
1290900,,"Commercial Vehicle Group, Inc.",2007,1343,1111,151,63,18,117
1290900,,"Commercial Vehicle Group, Inc.",2008,1115,1017,73,23,2,107
1290900,,"Commercial Vehicle Group, Inc.",2009,2969,2714,119,124,12,162
1290900,,"Commercial Vehicle Group, Inc.",2010,3026,2812,85,94,35,172
1290900,,"Commercial Vehicle Group, Inc.",2011,2767,2511,87,142,27,188
1290900,,"Commercial Vehicle Group, Inc.",2012,2633,1972,446,168,47,194
1290900,,"Commercial Vehicle Group, Inc.",2013,3209,2644,235,295,35,237
1290900,,"Commercial Vehicle Group, Inc.",2014,5108,4566,209,313,20,338
1290900,,"Commercial Vehicle Group, Inc.",2015,6120,4983,415,697,25,249
1292556,,,2004,809,694,97,0,18,9
1292556,,,2005,577,465,98,0,14,17
1292556,,,2006,599,501,98,0,0,30
1292556,,,2007,2412,2028,225,125,34,83
1292556,,,2008,2420,2053,134,220,13,137
1292556,,,2009,2870,2564,94,156,56,156
1292556,,,2010,3670,3335,87,221,27,194
1292556,,,2011,5026,4221,92,686,27,295
1292556,,,2012,5341,4679,388,232,42,281
1292556,,,2013,7960,3871,3630,334,125,316
1292556,,,2014,6284,4136,1786,270,92,341
1292556,,,2015,8992,5656,2842,427,67,302
1296435,NEENAHPAPER,,2004,1861,1633,89,80,59,38
1296435,NEENAHPAPER,,2005,2065,1789,130,128,18,70
1296435,NEENAHPAPER,,2006,915,790,43,81,1,104
1296435,NEENAHPAPER,,2007,1297,1135,92,67,3,132
1296435,NEENAHPAPER,,2008,1594,1461,85,46,2,118
1296435,NEENAHPAPER,,2009,2091,1977,70,29,15,130
1296435,NEENAHPAPER,,2010,1995,1892,40,58,5,135
1296435,NEENAHPAPER,,2011,2467,2276,54,115,22,165
1296435,NEENAHPAPER,,2012,1962,1779,47,95,41,182
1296435,NEENAHPAPER,,2013,2886,2463,97,256,70,218
1296435,NEENAHPAPER,,2014,2841,2384,188,226,43,273
1296435,NEENAHPAPER,,2015,3102,2642,170,236,54,227
1297587,,,2004,3,0,2,0,1,1
1297587,,,2005,40,28,7,0,5,4
1297587,,,2006,399,320,52,21,6,15
1297587,,,2007,1154,999,97,36,22,54
1297587,,,2008,3271,2991,151,111,18,131
1297587,,,2009,4289,3943,185,149,12,172
1297587,,,2010,4150,3919,97,114,20,204
1297587,,,2011,4727,4507,75,102,43,230
1297587,,,2012,5190,4888,134,90,78,228
1297587,,,2013,15699,14182,679,678,160,318
1297587,,,2014,6683,5274,776,527,106,295
1297587,,,2015,11487,9254,1549,563,121,429
1301063,ALPHANATURALRESOURCES,,2004,1322,1109,140,69,4,30
1301063,ALPHANATURALRESOURCES,,2005,1276,1018,118,128,12,84
1301063,ALPHANATURALRESOURCES,,2006,863,749,60,51,3,95
1301063,ALPHANATURALRESOURCES,,2007,1162,984,63,110,5,129
1301063,ALPHANATURALRESOURCES,,2008,1684,1366,161,116,41,174
1301063,ALPHANATURALRESOURCES,,2009,6584,5810,228,469,77,299
1301063,ALPHANATURALRESOURCES,,2010,7462,6150,156,1090,66,318
1301063,ALPHANATURALRESOURCES,,2011,15525,13383,334,1661,147,415
1301063,ALPHANATURALRESOURCES,,2012,15111,13584,376,980,171,445
1301063,ALPHANATURALRESOURCES,,2013,12639,11186,421,813,219,441
1301063,ALPHANATURALRESOURCES,,2014,15799,14103,909,608,179,487
1301063,ALPHANATURALRESOURCES,,2015,18902,15804,2306,478,314,525
1302028,,"Manitex International, Inc.",2004,161,149,12,0,0,5
1302028,,"Manitex International, Inc.",2005,303,271,11,18,3,25
1302028,,"Manitex International, Inc.",2006,541,477,52,5,7,49
1302028,,"Manitex International, Inc.",2007,1266,1095,56,109,6,116
1302028,,"Manitex International, Inc.",2008,1076,958,31,78,9,131
1302028,,"Manitex International, Inc.",2009,1312,1209,44,47,12,149
1302028,,"Manitex International, Inc.",2010,1250,1156,19,57,18,158
1302028,,"Manitex International, Inc.",2011,1788,1641,36,91,20,178
1302028,,"Manitex International, Inc.",2012,1849,1715,39,78,17,174
1302028,,"Manitex International, Inc.",2013,3737,3341,154,191,51,248
1302028,,"Manitex International, Inc.",2014,3622,3179,97,176,170,281
1302028,,"Manitex International, Inc.",2015,4868,4486,115,187,80,243
1304280,NOVELIS,,2004,784,573,211,0,0,6
1304280,NOVELIS,,2005,2682,1731,915,0,36,46
1304280,NOVELIS,,2006,3526,1631,1757,135,3,199
1304280,NOVELIS,,2007,3986,2896,951,113,26,217
1304280,NOVELIS,,2008,3026,2552,424,29,21,167
1304280,NOVELIS,,2009,4793,4463,280,21,29,164
1304280,NOVELIS,,2010,4664,4384,211,45,24,178
1304280,NOVELIS,,2011,5688,5417,168,68,35,184
1304280,NOVELIS,,2012,5132,4527,451,61,93,200
1304280,NOVELIS,,2013,6295,5241,846,75,133,221
1304280,NOVELIS,,2014,6609,5564,884,45,116,220
1304280,NOVELIS,,2015,8570,6623,1817,58,72,230
1306830,CELANESE,Celanese Corporation,2004,845,390,455,0,0,3
1306830,CELANESE,Celanese Corporation,2005,7209,4738,1405,1017,49,161
1306830,CELANESE,Celanese Corporation,2006,2734,2152,440,141,1,144
1306830,CELANESE,Celanese Corporation,2007,4654,3665,567,390,32,227
1306830,CELANESE,Celanese Corporation,2008,5354,4260,454,579,61,295
1306830,CELANESE,Celanese Corporation,2009,9123,7291,608,1160,64,357
1306830,CELANESE,Celanese Corporation,2010,7981,6318,163,1378,122,347
1306830,CELANESE,Celanese Corporation,2011,7040,5947,156,801,136,327
1306830,CELANESE,Celanese Corporation,2012,5739,5047,204,328,160,349
1306830,CELANESE,Celanese Corporation,2013,9985,8782,545,501,157,437
1306830,CELANESE,Celanese Corporation,2014,13130,10891,1703,389,147,875
1306830,CELANESE,Celanese Corporation,2015,12650,10634,1407,421,188,493
1307954,,Huntsman Corporation,2004,252,234,18,0,0,1
1307954,,Huntsman Corporation,2005,5806,4550,545,676,35,76
1307954,,Huntsman Corporation,2006,1179,1021,81,69,8,94
1307954,,Huntsman Corporation,2007,4400,3671,237,481,11,208
1307954,,Huntsman Corporation,2008,14250,12353,655,1195,47,279
1307954,,Huntsman Corporation,2009,5602,4373,205,972,52,361
1307954,,Huntsman Corporation,2010,3537,2700,140,650,47,344
1307954,,Huntsman Corporation,2011,4275,3185,94,961,35,384
1307954,,Huntsman Corporation,2012,3111,2529,72,466,44,350
1307954,,Huntsman Corporation,2013,3576,2920,108,481,67,372
1307954,,Huntsman Corporation,2014,5034,3690,189,1031,124,476
1307954,,Huntsman Corporation,2015,5002,3829,544,588,41,365
1315257,KOPPERS,Koppers Holdings Inc.,2005,182,150,32,0,0,9
1315257,KOPPERS,Koppers Holdings Inc.,2006,735,463,74,198,0,119
